JeinPoLiEnergySavingLampsBad,v_val,i_val,p_val,pf_val,date
JeinPoLiEnergySavingLampsBad,114.599998,0.259,19,0.652,1531665948
JeinPoLiEnergySavingLampsBad,114.900002,0.264,19,0.639,1531665949
JeinPoLiEnergySavingLampsBad,115.300003,0.266,19,0.632,1531665951
JeinPoLiEnergySavingLampsBad,115.5,0.261,19,0.641,1531665953
JeinPoLiEnergySavingLampsBad,116,0.259,19,0.645,1531665955
JeinPoLiEnergySavingLampsBad,115.800003,0.259,19,0.647,1531665957
JeinPoLiEnergySavingLampsBad,114.300003,0.263,19,0.644,1531665958
JeinPoLiEnergySavingLampsBad,115.099998,0.259,19,0.647,1531665960
JeinPoLiEnergySavingLampsBad,115.599998,0.257,19,0.65,1531665962
JeinPoLiEnergySavingLampsBad,115.599998,0.259,19,0.643,1531665964
JeinPoLiEnergySavingLampsBad,114.800003,0.261,19,0.641,1531665966
JeinPoLiEnergySavingLampsBad,115.699997,0.257,19,0.644,1531665967
JeinPoLiEnergySavingLampsBad,116.300003,0.254,19,0.648,1531665969
JeinPoLiEnergySavingLampsBad,115.599998,0.258,19,0.642,1531665971
JeinPoLiEnergySavingLampsBad,114.800003,0.263,19,0.634,1531665973
JeinPoLiEnergySavingLampsBad,115.199997,0.259,19,0.644,1531665975
JeinPoLiEnergySavingLampsBad,114.300003,0.257,19,0.652,1531665977
JeinPoLiEnergySavingLampsBad,115.699997,0.255,19,0.647,1531665978
JeinPoLiEnergySavingLampsBad,116,0.258,19,0.638,1531665980
JeinPoLiEnergySavingLampsBad,116.5,0.259,19,0.634,1531665982
JeinPoLiEnergySavingLampsBad,116.5,0.254,19,0.644,1531665984
JeinPoLiEnergySavingLampsBad,115.699997,0.253,19,0.65,1531665986
JeinPoLiEnergySavingLampsBad,114.800003,0.253,19,0.654,1531665987
JeinPoLiEnergySavingLampsBad,115.199997,0.253,19,0.653,1531665989
JeinPoLiEnergySavingLampsBad,116.400002,0.254,19,0.646,1531665991
JeinPoLiEnergySavingLampsBad,116.199997,0.254,19,0.647,1531665992
JeinPoLiEnergySavingLampsBad,114.300003,0.256,19,0.652,1531665994
JeinPoLiEnergySavingLampsBad,115.099998,0.254,19,0.65,1531665996
JeinPoLiEnergySavingLampsBad,114.800003,0.254,19,0.65,1531665998
JeinPoLiEnergySavingLampsBad,115.400002,0.254,19,0.65,1531666000
JeinPoLiEnergySavingLampsBad,116,0.254,19,0.647,1531666001
JeinPoLiEnergySavingLampsBad,114.800003,0.26,19,0.643,1531666003
JeinPoLiEnergySavingLampsBad,114.5,0.26,19,0.644,1531666005
JeinPoLiEnergySavingLampsBad,115.599998,0.259,19,0.64,1531666007
JeinPoLiEnergySavingLampsBad,116.099998,0.259,19,0.638,1531666009
JeinPoLiEnergySavingLampsBad,116.300003,0.256,19,0.646,1531666010
JeinPoLiEnergySavingLampsBad,116,0.256,19,0.645,1531666012
JeinPoLiEnergySavingLampsBad,115.599998,0.255,19,0.649,1531666014
JeinPoLiEnergySavingLampsBad,114.800003,0.256,19,0.652,1531666016
JeinPoLiEnergySavingLampsBad,115.400002,0.254,19,0.653,1531666018
JeinPoLiEnergySavingLampsBad,115.300003,0.257,19,0.647,1531666019
JeinPoLiEnergySavingLampsBad,115.800003,0.256,19,0.647,1531666021
JeinPoLiEnergySavingLampsBad,116,0.258,19,0.64,1531666023
JeinPoLiEnergySavingLampsBad,115.5,0.262,19,0.634,1531666025
JeinPoLiEnergySavingLampsBad,115.699997,0.258,19,0.642,1531666026
JeinPoLiEnergySavingLampsBad,115.400002,0.255,19,0.649,1531666028
JeinPoLiEnergySavingLampsBad,115.699997,0.255,19,0.648,1531666030
JeinPoLiEnergySavingLampsBad,116.199997,0.254,19,0.648,1531666032
JeinPoLiEnergySavingLampsBad,115.800003,0.253,19,0.65,1531666034
JeinPoLiEnergySavingLampsBad,115,0.254,19,0.652,1531666036
JeinPoLiEnergySavingLampsBad,115.5,0.254,19,0.651,1531666037
JeinPoLiEnergySavingLampsBad,115.599998,0.254,19,0.652,1531666039
JeinPoLiEnergySavingLampsBad,115.400002,0.254,19,0.651,1531666041
JeinPoLiEnergySavingLampsBad,115.5,0.254,19,0.65,1531666043
JeinPoLiEnergySavingLampsBad,115.400002,0.254,19,0.653,1531666045
JeinPoLiEnergySavingLampsBad,115.800003,0.253,19,0.651,1531666046
JeinPoLiEnergySavingLampsBad,115.699997,0.259,19,0.64,1531666048
JeinPoLiEnergySavingLampsBad,114.900002,0.263,19,0.634,1531666050
JeinPoLiEnergySavingLampsBad,114.800003,0.265,19,0.632,1531666052
JeinPoLiEnergySavingLampsBad,114.900002,0.258,19,0.648,1531666054
JeinPoLiEnergySavingLampsBad,115,0.259,19,0.644,1531666055
JeinPoLiEnergySavingLampsBad,114.900002,0.26,19,0.641,1531666057
JeinPoLiEnergySavingLampsBad,115.699997,0.257,19,0.646,1531666059
JeinPoLiEnergySavingLampsBad,114.599998,0.26,19,0.646,1531666060
JeinPoLiEnergySavingLampsBad,114.599998,0.262,19,0.644,1531666062
JeinPoLiEnergySavingLampsBad,114.300003,0.265,19,0.638,1531666064
JeinPoLiEnergySavingLampsBad,115.400002,0.266,19,0.629,1531666066
JeinPoLiEnergySavingLampsBad,116.300003,0.26,19,0.638,1531666068
JeinPoLiEnergySavingLampsBad,115.300003,0.26,19,0.641,1531666070
JeinPoLiEnergySavingLampsBad,115.099998,0.257,19,0.652,1531666071
JeinPoLiEnergySavingLampsBad,114.699997,0.265,19,0.635,1531666073
JeinPoLiEnergySavingLampsBad,115.699997,0.262,19,0.639,1531666075
JeinPoLiEnergySavingLampsBad,116.199997,0.262,19,0.636,1531666077
JeinPoLiEnergySavingLampsBad,115.800003,0.262,19,0.634,1531666079
JeinPoLiEnergySavingLampsBad,115.900002,0.26,19,0.639,1531666081
JeinPoLiEnergySavingLampsBad,115.699997,0.261,19,0.637,1531666082
JeinPoLiEnergySavingLampsBad,115.699997,0.263,19,0.63,1531666084
JeinPoLiEnergySavingLampsBad,115.300003,0.264,19,0.631,1531666086
JeinPoLiEnergySavingLampsBad,115.300003,0.259,19,0.644,1531666088
JeinPoLiEnergySavingLampsBad,114.900002,0.257,19,0.649,1531666090
JeinPoLiEnergySavingLampsBad,114.900002,0.258,19,0.647,1531666092
JeinPoLiEnergySavingLampsBad,114.5,0.26,19,0.646,1531666094
JeinPoLiEnergySavingLampsBad,116.099998,0.254,19,0.65,1531666095
JeinPoLiEnergySavingLampsBad,115.699997,0.255,19,0.65,1531666097
JeinPoLiEnergySavingLampsBad,115.5,0.255,19,0.651,1531666099
JeinPoLiEnergySavingLampsBad,114.800003,0.259,19,0.643,1531666101
JeinPoLiEnergySavingLampsBad,114.199997,0.262,19,0.638,1531666103
JeinPoLiEnergySavingLampsBad,115.599998,0.261,19,0.636,1531666105
JeinPoLiEnergySavingLampsBad,115.300003,0.258,19,0.644,1531666106
JeinPoLiEnergySavingLampsBad,114.900002,0.258,19,0.645,1531666108
JeinPoLiEnergySavingLampsBad,114.599998,0.262,19,0.639,1531666110
JeinPoLiEnergySavingLampsBad,115,0.259,19,0.642,1531666112
JeinPoLiEnergySavingLampsBad,114.5,0.262,19,0.637,1531666114
JeinPoLiEnergySavingLampsBad,115,0.258,19,0.645,1531666115
JeinPoLiEnergySavingLampsBad,115,0.26,19,0.643,1531666117
JeinPoLiEnergySavingLampsBad,115.900002,0.261,19,0.634,1531666119
JeinPoLiEnergySavingLampsBad,115.699997,0.261,19,0.638,1531666121
JeinPoLiEnergySavingLampsBad,116,0.259,19,0.638,1531666124
JeinPoLiEnergySavingLampsBad,115.599998,0.256,19,0.65,1531666126
JeinPoLiEnergySavingLampsBad,114,0.262,19,0.642,1531666128
JeinPoLiEnergySavingLampsBad,114.099998,0.267,19,0.629,1531666130
JeinPoLiEnergySavingLampsBad,114.900002,0.267,19,0.625,1531666132
JeinPoLiEnergySavingLampsBad,115.599998,0.268,19,0.621,1531666134
JeinPoLiEnergySavingLampsBad,115.400002,0.262,19,0.636,1531666135
JeinPoLiEnergySavingLampsBad,115.900002,0.26,19,0.638,1531666137
JeinPoLiEnergySavingLampsBad,114.699997,0.259,19,0.647,1531666139
JeinPoLiEnergySavingLampsBad,114.5,0.259,19,0.65,1531666141
JeinPoLiEnergySavingLampsBad,116,0.258,19,0.643,1531666143
JeinPoLiEnergySavingLampsBad,116.099998,0.263,19,0.63,1531666145
JeinPoLiEnergySavingLampsBad,114.900002,0.26,19,0.643,1531666147
JeinPoLiEnergySavingLampsBad,114.599998,0.262,19,0.64,1531666148
JeinPoLiEnergySavingLampsBad,115.900002,0.259,19,0.639,1531666150
JeinPoLiEnergySavingLampsBad,116.199997,0.257,19,0.641,1531666152
JeinPoLiEnergySavingLampsBad,115.400002,0.262,19,0.633,1531666154
JeinPoLiEnergySavingLampsBad,115.800003,0.26,19,0.637,1531666156
JeinPoLiEnergySavingLampsBad,116,0.257,19,0.644,1531666158
JeinPoLiEnergySavingLampsBad,114.699997,0.26,19,0.641,1531666160
JeinPoLiEnergySavingLampsBad,114.199997,0.262,19,0.641,1531666161
JeinPoLiEnergySavingLampsBad,115.400002,0.257,19,0.645,1531666163
JeinPoLiEnergySavingLampsBad,114.800003,0.259,19,0.644,1531666165
JeinPoLiEnergySavingLampsBad,115,0.266,19,0.626,1531666167
JeinPoLiEnergySavingLampsBad,116.300003,0.261,19,0.632,1531666169
JeinPoLiEnergySavingLampsBad,116,0.257,19,0.644,1531666171
JeinPoLiEnergySavingLampsBad,115,0.26,19,0.641,1531666173
JeinPoLiEnergySavingLampsBad,114.400002,0.261,19,0.644,1531666174
JeinPoLiEnergySavingLampsBad,115.099998,0.257,19,0.65,1531666176
JeinPoLiEnergySavingLampsBad,116.400002,0.256,19,0.643,1531666178
JeinPoLiEnergySavingLampsBad,116.199997,0.257,19,0.644,1531666180
JeinPoLiEnergySavingLampsBad,114.599998,0.261,19,0.647,1531666182
JeinPoLiEnergySavingLampsBad,114.800003,0.258,19,0.652,1531666184
JeinPoLiEnergySavingLampsBad,114.5,0.26,19,0.648,1531666185
JeinPoLiEnergySavingLampsBad,115,0.26,19,0.645,1531666187
JeinPoLiEnergySavingLampsBad,114,0.265,19,0.638,1531666189
JeinPoLiEnergySavingLampsBad,114,0.265,19,0.639,1531666191
JeinPoLiEnergySavingLampsBad,115,0.264,19,0.636,1531666193
JeinPoLiEnergySavingLampsBad,116.099998,0.256,19,0.648,1531666195
JeinPoLiEnergySavingLampsBad,115.900002,0.259,19,0.639,1531666197
JeinPoLiEnergySavingLampsBad,116.300003,0.257,19,0.64,1531666198
JeinPoLiEnergySavingLampsBad,115.800003,0.255,19,0.651,1531666200
JeinPoLiEnergySavingLampsBad,115.5,0.255,19,0.651,1531666202
JeinPoLiEnergySavingLampsBad,115.699997,0.255,19,0.649,1531666204
JeinPoLiEnergySavingLampsBad,115.099998,0.259,19,0.643,1531666206
JeinPoLiEnergySavingLampsBad,114,0.264,19,0.635,1531666208
JeinPoLiEnergySavingLampsBad,114.699997,0.259,19,0.646,1531666210
JeinPoLiEnergySavingLampsBad,114.800003,0.26,19,0.642,1531666211
JeinPoLiEnergySavingLampsBad,115.5,0.256,19,0.647,1531666213
JeinPoLiEnergySavingLampsBad,115.699997,0.254,19,0.649,1531666215
JeinPoLiEnergySavingLampsBad,116.300003,0.254,19,0.649,1531666217
JeinPoLiEnergySavingLampsBad,115.800003,0.257,19,0.642,1531666219
JeinPoLiEnergySavingLampsBad,115.599998,0.254,19,0.655,1531666221
JeinPoLiEnergySavingLampsBad,116.5,0.256,19,0.645,1531666223
JeinPoLiEnergySavingLampsBad,115.699997,0.256,19,0.649,1531666225
JeinPoLiEnergySavingLampsBad,115.699997,0.256,19,0.646,1531666227
JeinPoLiEnergySavingLampsBad,115.5,0.258,19,0.643,1531666229
JeinPoLiEnergySavingLampsBad,115.400002,0.263,19,0.633,1531666231
JeinPoLiEnergySavingLampsBad,116,0.263,19,0.631,1531666233
JeinPoLiEnergySavingLampsBad,115.099998,0.263,19,0.633,1531666235
JeinPoLiEnergySavingLampsBad,114.599998,0.266,19,0.63,1531666236
JeinPoLiEnergySavingLampsBad,114.800003,0.267,19,0.624,1531666238
JeinPoLiEnergySavingLampsBad,115.099998,0.259,19,0.644,1531666240
JeinPoLiEnergySavingLampsBad,116,0.258,19,0.646,1531666242
JeinPoLiEnergySavingLampsBad,116,0.259,19,0.643,1531666244
JeinPoLiEnergySavingLampsBad,116.099998,0.256,19,0.652,1531666246
JeinPoLiEnergySavingLampsBad,116,0.257,19,0.651,1531666247
JeinPoLiEnergySavingLampsBad,115.099998,0.262,19,0.646,1531666249
JeinPoLiEnergySavingLampsBad,115.400002,0.261,19,0.64,1531666252
JeinPoLiEnergySavingLampsBad,115.400002,0.261,19,0.646,1531666254
JeinPoLiEnergySavingLampsBad,115.5,0.26,19,0.647,1531666256
