app_id,v_val,i_val,p_val,pf_val
CFSSBHWIPTR,109.699997,9.095,986,0.989
CFSSBHWIPTR,109.5,8.794,987,1
CFSSBHWIPTR,109.199997,8.792,986,1
CFSSBHWIPTR,110.099998,8.898,986,1
CFSSBHWIPTR,110.400002,8.916,986,1
CFSSBHWIPTR,110,9.098,985,0.984
CFSSBHWIPTR,110.300003,9.15,985,0.976
CFSSBHWIPTR,111.099998,9.134,985,0.97
CFSSBHWIPTR,110.699997,9.357,987,0.952
CFSSBHWIPTR,109.900002,9.575,986,0.936
CFSSBHWIPTR,110.099998,9.526,986,0.94
CFSSBHWIPTR,109.900002,9.574,987,0.938
CFSSBHWIPTR,110.199997,9.543,987,0.938
CFSSBHWIPTR,110.099998,9.527,988,0.941
CFSSBHWIPTR,109.699997,9.372,988,0.962
CFSSBHWIPTR,109.699997,9.379,987,0.961
CFSSBHWIPTR,109.699997,9.385,986,0.958
CFSSBHWIPTR,110.400002,9.476,987,0.943
CFSSBHWIPTR,111.699997,9.233,987,0.958
CFSSBHWIPTR,111.900002,9.148,989,0.966
CFSSBHWIPTR,111.300003,9.122,988,0.972
CFSSBHWIPTR,110.699997,9.082,988,0.983
CFSSBHWIPTR,110.199997,9.016,989,0.996
CFSSBHWIPTR,109.800003,9.074,988,0.994
CFSSBHWIPTR,110.199997,8.824,989,1
CFSSBHWIPTR,110.699997,8.835,987,1
CFSSBHWIPTR,111.400002,8.956,988,0.99
CFSSBHWIPTR,111.5,8.978,989,0.987
CFSSBHWIPTR,111.599998,8.928,989,0.992
CFSSBHWIPTR,112.599998,9.003,990,0.976
CFSSBHWIPTR,112.5,9.052,989,0.971
CFSSBHWIPTR,110.900002,9.094,986,0.978
CFSSBHWIPTR,110.900002,9.266,989,0.962
CFSSBHWIPTR,110.099998,9.163,992,0.984
CFSSBHWIPTR,110.300003,9.474,990,0.947
CFSSBHWIPTR,110.199997,9.476,990,0.947
CFSSBHWIPTR,110.400002,9.209,989,0.972
CFSSBHWIPTR,110.699997,9.19,990,0.973
CFSSBHWIPTR,111.300003,9.179,992,0.97
CFSSBHWIPTR,111.5,9.181,991,0.967
CFSSBHWIPTR,110.699997,9.169,992,0.977
CFSSBHWIPTR,110.599998,9.495,991,0.944
CFSSBHWIPTR,110.199997,9.54,992,0.943
CFSSBHWIPTR,109.699997,9.562,989,0.943
CFSSBHWIPTR,109.599998,9.338,961,0.938
CFSSBHWIPTR,110.699997,8.307,905,0.986
CFSSBHWIPTR,110.800003,8.32,906,0.984
CFSSBHWIPTR,110.900002,8.706,907,0.94
CFSSBHWIPTR,109.900002,8.855,909,0.933
CFSSBHWIPTR,110.199997,8.808,909,0.935
CFSSBHWIPTR,111.900002,8.462,908,0.959
CFSSBHWIPTR,112.400002,8.348,908,0.968
CFSSBHWIPTR,112.699997,8.307,906,0.967
CFSSBHWIPTR,113,8.231,920,0.988
CFSSBHWIPTR,112.800003,8.18,921,0.997
CFSSBHWIPTR,111.5,8.878,962,0.974
CFSSBHWIPTR,110.900002,9.12,989,0.979
CFSSBHWIPTR,110.699997,8.844,961,0.981
CFSSBHWIPTR,110.599998,8.835,962,0.984
CFSSBHWIPTR,110.400002,8.793,988,1
CFSSBHWIPTR,110,9.143,991,0.988
