app_id,v_val,i_val,p_val,pf_val
HS,116.699997,0,0,0
HS,116.900002,0,0,0
HS,117.400002,0,0,0
HS,118.300003,0,0,0
HS,118.699997,0,0,0
HS,118.300003,0,0,0
HS,118.099998,0,0,0
HS,117.099998,0,0,0
HS,117,0,0,0
HS,118.300003,0,0,0
HS,117.900002,0,0,0
HS,118.300003,0,0,0
HS,117.699997,0,0,0
HS,117.699997,0,0,0
HS,118.199997,0,0,0
HS,117,0,0,0
HS,116.900002,0,0,0
HS,117.099998,0,0,0
HS,117.599998,0,0,0
HS,117.199997,0,0,0
HS,117.300003,0,0,0
HS,117.099998,0,0,0
HS,117.400002,0,0,0
HS,118.5,0,0,0
HS,119,0,0,0
HS,117.900002,0,0,0
HS,118,0,0,0
HS,118.400002,0,0,0
HS,117.800003,0,0,0
HS,118,0,0,0
HS,117.800003,0,0,0
HS,118.300003,0,0,0
HS,119,0,0,0
HS,118.599998,0,0,0
HS,119.199997,0,0,0
HS,118.800003,0,0,0
HS,118.599998,0,0,0
HS,119,0,0,0
HS,118.699997,0,0,0
HS,118.599998,0,0,0
HS,117.400002,0,0,0
HS,117.099998,0,0,0
HS,116.900002,0,0,0
HS,118.099998,0,0,0
HS,119,0,0,0
HS,119.099998,0,0,0
HS,118.400002,0,0,0
HS,117.599998,0,0,0
HS,117.099998,0,0,0
HS,117,0,0,0
HS,117.400002,0,0,0
HS,117.800003,0,0,0
HS,117.400002,0,0,0
HS,118.300003,0,0,0
HS,118.400002,0,0,0
HS,118.400002,0,0,0
HS,117.400002,0,0,0
HS,117.099998,0,0,0
HS,116.800003,0,0,0
HS,117.099998,0,0,0
HS,117.900002,0,0,0
HS,118.800003,0,0,0
HS,118.5,0,0,0
HS,117.400002,0,0,0
HS,116.900002,0,0,0
HS,117.800003,0,0,0
HS,118.199997,0,0,0
HS,117.5,0,0,0
HS,117.800003,0,0,0
HS,117.900002,0,0,0
HS,118,0,0,0
HS,117.800003,0,0,0
HS,118.099998,0,0,0
HS,118.400002,0,0,0
HS,117.599998,0,0,0
HS,117.800003,0,0,0
HS,118.5,0,0,0
HS,119.199997,0,0,0
HS,118.800003,0,0,0
HS,117.800003,0,0,0
HS,118.199997,0,0,0
HS,118.300003,0,0,0
HS,117.699997,0,0,0
HS,118.099998,0,0,0
